### DATA:
#
#         Q               I              Error
#470
7.44120629E-02 1.09096428E+01 7.81956434E-02
7.49888055E-02 1.09706715E+01 8.02122511E-02
7.55655458E-02 1.08136002E+01 7.92642136E-02
7.61422839E-02 1.11303575E+01 8.28642533E-02
7.67190198E-02 1.09854519E+01 7.79648291E-02
7.72957535E-02 1.09822316E+01 8.12339921E-02
7.78724848E-02 1.08686038E+01 8.06074623E-02
7.84492139E-02 1.09805015E+01 8.24744675E-02
7.90259407E-02 1.09226455E+01 8.03355123E-02
7.96026651E-02 1.10138012E+01 8.00925037E-02
8.01793872E-02 1.11365529E+01 8.22841346E-02
8.07561070E-02 1.09208614E+01 8.06703557E-02
8.13328243E-02 1.09860428E+01 7.83179180E-02
8.19095393E-02 1.09953160E+01 8.06178646E-02
8.24862519E-02 1.10104602E+01 7.91617054E-02
8.30629621E-02 1.10210548E+01 8.41050089E-02
8.36396698E-02 1.08644758E+01 8.04877067E-02
8.42163750E-02 1.10953511E+01 8.14050083E-02
8.47930778E-02 1.10601987E+01 8.24001535E-02
8.53697781E-02 1.09616328E+01 8.22149897E-02
8.59464759E-02 1.08843589E+01 8.03496637E-02
8.65231711E-02 1.09094441E+01 8.07624408E-02
8.70998638E-02 1.09754449E+01 7.89151513E-02
8.76765540E-02 1.08866203E+01 8.19006746E-02
8.82532416E-02 1.10977134E+01 8.38932600E-02
8.88299266E-02 1.11370320E+01 8.17267509E-02
8.94066089E-02 1.10802898E+01 8.33206385E-02
8.99832887E-02 1.09215689E+01 8.02357530E-02
9.05599658E-02 1.10004160E+01 8.56619089E-02
9.11366402E-02 1.10360030E+01 8.21894281E-02
9.17133120E-02 1.09986780E+01 8.31168930E-02
9.22899811E-02 1.10407623E+01 8.32112089E-02
9.28666474E-02 1.08838871E+01 8.36522644E-02
9.34433111E-02 1.09041681E+01 8.25830542E-02
9.40199720E-02 1.10457105E+01 8.38224289E-02
9.45966301E-02 1.08993166E+01 8.27023702E-02
9.51732854E-02 1.10218693E+01 8.41902072E-02
9.57499380E-02 1.09888223E+01 8.33527518E-02
9.63265877E-02 1.09841175E+01 8.34932968E-02
9.69032346E-02 1.08418697E+01 8.09265009E-02
9.74798787E-02 1.10222102E+01 8.22642400E-02
9.80565199E-02 1.09842717E+01 8.25592856E-02
9.86331582E-02 1.09320127E+01 8.14092666E-02
9.92097936E-02 1.10053453E+01 8.34853733E-02
9.97864261E-02 1.09234837E+01 8.57330907E-02
1.00363056E-01 1.10200828E+01 8.39954707E-02
1.00939682E-01 1.10019660E+01 8.38382666E-02
1.01516306E-01 1.10409461E+01 8.51614501E-02
1.02092927E-01 1.09903120E+01 8.34975924E-02
1.02669544E-01 1.10770790E+01 8.37173114E-02
1.03246159E-01 1.09094084E+01 7.72931771E-02
1.03822771E-01 1.09983508E+01 7.85767356E-02
1.04399379E-01 1.09091903E+01 8.12593594E-02
1.04975985E-01 1.10388135E+01 8.01728275E-02
1.05552587E-01 1.08213083E+01 8.19178781E-02
1.06129186E-01 1.09457660E+01 7.92513365E-02
1.06705783E-01 1.09564003E+01 8.17411424E-02
1.07282376E-01 1.08510446E+01 8.40616827E-02
1.07858966E-01 1.08284197E+01 8.29634811E-02
1.08435552E-01 1.08918455E+01 8.28392164E-02
1.09012136E-01 1.11188702E+01 8.29100732E-02
1.09588716E-01 1.08929822E+01 8.19999237E-02
1.10165293E-01 1.09961621E+01 8.22288567E-02
1.10741867E-01 1.11368112E+01 8.36220351E-02
1.11318438E-01 1.09935386E+01 8.34646259E-02
1.11895005E-01 1.10371121E+01 8.18454317E-02
1.12471569E-01 1.10398179E+01 8.31018959E-02
1.13048130E-01 1.09330310E+01 8.37142715E-02
1.13624688E-01 1.09130622E+01 8.00936964E-02
1.14201242E-01 1.08707578E+01 8.22390318E-02
1.14777793E-01 1.08580610E+01 8.21952635E-02
1.15354340E-01 1.08505364E+01 8.25965247E-02
1.15930884E-01 1.10195054E+01 8.16124605E-02
1.16507425E-01 1.07999676E+01 8.00753954E-02
1.17083962E-01 1.09274537E+01 8.33666401E-02
1.17660496E-01 1.09155440E+01 8.51497128E-02
1.18237026E-01 1.09760851E+01 8.38101276E-02
1.18813553E-01 1.10493207E+01 8.39721740E-02
1.19390076E-01 1.09248978E+01 8.29878057E-02
1.19966596E-01 1.09586390E+01 8.60525640E-02
1.20543112E-01 1.09470701E+01 8.14213123E-02
1.21119625E-01 1.09347848E+01 8.19298757E-02
1.21696134E-01 1.11049775E+01 8.49470703E-02
1.22272640E-01 1.09605758E+01 8.30607949E-02
1.22849142E-01 1.10165108E+01 8.31898982E-02
1.23425640E-01 1.10010935E+01 8.43535959E-02
1.24002135E-01 1.09785488E+01 8.23041177E-02
1.24578626E-01 1.10345541E+01 8.45816349E-02
1.25155114E-01 1.09302540E+01 8.54106726E-02
1.25731598E-01 1.09136911E+01 8.33360223E-02
1.26308078E-01 1.09405939E+01 8.43935417E-02
1.26884554E-01 1.11633140E+01 8.18855799E-02
1.27461027E-01 1.07981811E+01 8.46076780E-02
1.28037496E-01 1.09675350E+01 8.36680963E-02
1.28613961E-01 1.10715458E+01 8.42929555E-02
1.29190422E-01 1.07117063E+01 8.47646192E-02
1.29766880E-01 1.09626626E+01 8.79349832E-02
1.30343334E-01 1.09955927E+01 8.25069269E-02
1.30919784E-01 1.09415228E+01 8.37402275E-02
1.31496230E-01 1.10134166E+01 8.47547406E-02
1.32072672E-01 1.09429982E+01 8.26900689E-02
1.32649111E-01 1.10236351E+01 8.49422199E-02
1.33225545E-01 1.09265931E+01 8.35493617E-02
1.33801976E-01 1.09798117E+01 8.46488558E-02
1.34378403E-01 1.09011212E+01 8.12167466E-02
1.34954825E-01 1.10614002E+01 8.21456832E-02
1.35531244E-01 1.10126801E+01 8.47842412E-02
1.36107659E-01 1.09177829E+01 8.26600318E-02
1.36684070E-01 1.08309151E+01 8.50113746E-02
1.37260476E-01 1.09821380E+01 8.39170938E-02
1.37836879E-01 1.10051843E+01 8.21188424E-02
1.38413278E-01 1.10709084E+01 7.76756788E-02
1.38989673E-01 1.11121703E+01 8.12013958E-02
1.39566063E-01 1.09957609E+01 8.18994571E-02
1.40142450E-01 1.10089601E+01 8.19785468E-02
1.40718832E-01 1.08902788E+01 7.92243421E-02
1.41295210E-01 1.09512953E+01 7.91124248E-02
1.41871584E-01 1.10341762E+01 8.41105678E-02
1.42447954E-01 1.08956526E+01 8.17972611E-02
1.43024320E-01 1.08842161E+01 8.39110014E-02
1.43600681E-01 1.08316057E+01 8.26607430E-02
1.44177039E-01 1.08762029E+01 8.09593339E-02
1.44753392E-01 1.08364889E+01 8.36176568E-02
1.45329741E-01 1.09966800E+01 8.09446750E-02
1.45906085E-01 1.08550023E+01 8.32854765E-02
1.46482425E-01 1.09258178E+01 8.24137267E-02
1.47058761E-01 1.08080096E+01 8.42060623E-02
1.47635093E-01 1.09501266E+01 8.20899279E-02
1.48211420E-01 1.09350540E+01 8.24261672E-02
1.48787743E-01 1.08531195E+01 8.07374858E-02
1.49364062E-01 1.09638096E+01 8.49744870E-02
1.49940376E-01 1.08089484E+01 8.47499939E-02
1.50516686E-01 1.09206746E+01 8.79973563E-02
1.51092991E-01 1.08239815E+01 8.61074814E-02
1.51669292E-01 1.08818150E+01 8.20133796E-02
1.52245589E-01 1.09027497E+01 8.39466259E-02
1.52821881E-01 1.08429624E+01 8.30024300E-02
1.53398168E-01 1.09873896E+01 8.32401364E-02
1.53974451E-01 1.08462059E+01 8.34778727E-02
1.54550730E-01 1.09692899E+01 8.16946879E-02
1.55127004E-01 1.09005842E+01 8.41745055E-02
1.55703273E-01 1.08560590E+01 8.62007119E-02
1.56279538E-01 1.09069610E+01 8.39382291E-02
1.56855799E-01 1.08828782E+01 8.47029851E-02
1.57432054E-01 1.09621269E+01 8.38836679E-02
1.58008305E-01 1.09382683E+01 8.40505641E-02
1.58584552E-01 1.08548935E+01 8.49595924E-02
1.59160794E-01 1.08134460E+01 8.38283060E-02
1.59737031E-01 1.09033317E+01 8.69947780E-02
1.60313263E-01 1.08400632E+01 8.28383990E-02
1.60889491E-01 1.09202720E+01 8.36023571E-02
1.61465714E-01 1.07932451E+01 8.41902460E-02
1.62041932E-01 1.09193385E+01 8.45588274E-02
1.62618146E-01 1.08962947E+01 8.34041942E-02
1.63194354E-01 1.08657234E+01 8.50554732E-02
1.63770558E-01 1.09803878E+01 8.53755883E-02
1.64346757E-01 1.09583841E+01 8.38720122E-02
1.64922952E-01 1.10011744E+01 8.77771612E-02
1.65499141E-01 1.08969473E+01 8.45060755E-02
1.66075326E-01 1.08142494E+01 8.30555416E-02
1.66651506E-01 1.07989570E+01 8.49043879E-02
1.67227680E-01 1.09327853E+01 8.53368311E-02
1.67803850E-01 1.08881929E+01 8.92582676E-02
1.68380015E-01 1.08362083E+01 8.48374584E-02
1.68956175E-01 1.08360569E+01 8.47467068E-02
1.69532331E-01 1.10494360E+01 8.63030601E-02
1.70108481E-01 1.07867654E+01 8.28960434E-02
1.70684626E-01 1.09759153E+01 8.88019613E-02
1.71260766E-01 1.09360111E+01 8.65432709E-02
1.71836901E-01 1.08303266E+01 8.38528926E-02
1.72413031E-01 1.09598831E+01 8.50036505E-02
1.72989156E-01 1.07308792E+01 8.10806400E-02
1.73565276E-01 1.08065182E+01 7.33321810E-02
1.74141391E-01 1.08342143E+01 7.55102409E-02
1.74717501E-01 1.08622743E+01 7.87902071E-02
1.75293605E-01 1.08433108E+01 8.08953926E-02
1.75869705E-01 1.08209588E+01 8.05027098E-02
1.76445799E-01 1.08477502E+01 8.13311057E-02
1.77021888E-01 1.07554000E+01 7.96203908E-02
1.77597972E-01 1.08192133E+01 8.28303796E-02
1.78174051E-01 1.09942468E+01 8.30591626E-02
1.78750125E-01 1.09043496E+01 8.00352900E-02
1.79326193E-01 1.08744802E+01 8.36866744E-02
1.79902256E-01 1.07584573E+01 8.29049665E-02
1.80478314E-01 1.07769918E+01 8.27541157E-02
1.81054366E-01 1.08925383E+01 8.07474490E-02
1.81630413E-01 1.08378945E+01 8.30667238E-02
1.82206455E-01 1.08849203E+01 8.32537902E-02
1.82782491E-01 1.08461543E+01 8.44776261E-02
1.83358522E-01 1.08518113E+01 8.53585055E-02
1.83934548E-01 1.08421758E+01 8.43048685E-02
1.84510569E-01 1.08991362E+01 8.65319790E-02
1.85086583E-01 1.07868252E+01 8.56050520E-02
1.85662593E-01 1.08365799E+01 8.24704842E-02
1.86238597E-01 1.07920747E+01 8.42133657E-02
1.86814596E-01 1.09288597E+01 8.50331573E-02
1.87390589E-01 1.10750988E+01 8.71831933E-02
1.87966576E-01 1.07147386E+01 8.33441131E-02
1.88542558E-01 1.06970194E+01 8.34769288E-02
1.89118535E-01 1.08367232E+01 8.38307335E-02
1.89694506E-01 1.08295454E+01 8.33847970E-02
1.90270471E-01 1.07002717E+01 8.43524509E-02
1.90846431E-01 1.07199683E+01 8.51933823E-02
1.91422385E-01 1.08209416E+01 8.36379522E-02
1.91998334E-01 1.08176696E+01 8.39639103E-02
1.92574277E-01 1.10495220E+01 8.51985254E-02
1.93150215E-01 1.08522238E+01 8.54796495E-02
1.93726146E-01 1.07001370E+01 8.46195410E-02
1.94302072E-01 1.08495488E+01 8.49250099E-02
1.94877993E-01 1.07307073E+01 8.39510998E-02
1.95453907E-01 1.08151304E+01 8.37261621E-02
1.96029816E-01 1.06905341E+01 8.50868750E-02
1.96605719E-01 1.08970076E+01 8.37550517E-02
1.97181617E-01 1.07370301E+01 8.55390471E-02
1.97757508E-01 1.08399148E+01 8.17043491E-02
1.98333394E-01 1.07813226E+01 8.22194419E-02
1.98909274E-01 1.08075946E+01 8.40533745E-02
1.99485148E-01 1.09259953E+01 8.55130301E-02
2.00061017E-01 1.08167542E+01 8.34997896E-02
2.00636879E-01 1.08119184E+01 8.36595412E-02
2.01212736E-01 1.08977711E+01 8.45238272E-02
2.01788586E-01 1.08940418E+01 8.39732812E-02
2.02364431E-01 1.07689419E+01 8.40334956E-02
2.02940270E-01 1.08303356E+01 8.26584444E-02
2.03516103E-01 1.08930401E+01 8.42415332E-02
2.04091930E-01 1.07896872E+01 8.36597378E-02
2.04667751E-01 1.09821169E+01 8.29590896E-02
2.05243565E-01 1.08240535E+01 8.28921373E-02
2.05819374E-01 1.07340287E+01 8.33693691E-02
2.06395177E-01 1.06776994E+01 8.43599454E-02
2.06970974E-01 1.07739815E+01 8.83788148E-02
2.07546765E-01 1.07671502E+01 8.29235937E-02
2.08122549E-01 1.08935383E+01 8.14277237E-02
2.08698328E-01 1.09289506E+01 7.70837738E-02
2.09274100E-01 1.06979791E+01 7.54908948E-02
2.09849867E-01 1.08074024E+01 7.85262996E-02
2.10425627E-01 1.08011462E+01 8.07991087E-02
2.11001381E-01 1.07792017E+01 7.96261131E-02
2.11577129E-01 1.07985094E+01 7.91015602E-02
2.12152870E-01 1.08231684E+01 8.04170735E-02
2.12728606E-01 1.07149358E+01 8.10899827E-02
2.13304335E-01 1.08221589E+01 8.24717190E-02
2.13880058E-01 1.06743579E+01 8.33378390E-02
2.14455775E-01 1.07235004E+01 8.05721025E-02
2.15031485E-01 1.06734286E+01 8.25357749E-02
2.15607189E-01 1.08378883E+01 8.18791929E-02
2.16182887E-01 1.07818976E+01 8.37077586E-02
2.16758578E-01 1.08180473E+01 8.54002107E-02
2.17334263E-01 1.07710209E+01 8.38597247E-02
2.17909942E-01 1.06371354E+01 8.31033887E-02
2.18485614E-01 1.08288059E+01 8.49808951E-02
2.19061280E-01 1.07909468E+01 8.24937372E-02
2.19636939E-01 1.07221206E+01 8.56122945E-02
2.20212593E-01 1.07352925E+01 8.43822666E-02
2.20788239E-01 1.08144906E+01 8.40794329E-02
2.21363879E-01 1.07068003E+01 8.46207182E-02
2.21939513E-01 1.06058475E+01 8.45386487E-02
2.22515140E-01 1.07911372E+01 8.37169102E-02
2.23090761E-01 1.07938372E+01 8.40362706E-02
2.23666375E-01 1.07749322E+01 8.56980097E-02
2.24241982E-01 1.07493196E+01 8.27003056E-02
2.24817583E-01 1.06805082E+01 8.40917952E-02
2.25393178E-01 1.06657293E+01 8.24928771E-02
2.25968765E-01 1.06829466E+01 8.40107301E-02
2.26544346E-01 1.07127630E+01 8.60741341E-02
2.27119921E-01 1.07602459E+01 8.65094184E-02
2.27695489E-01 1.07220422E+01 8.38049398E-02
2.28271050E-01 1.06954837E+01 8.45747619E-02
2.28846605E-01 1.07248651E+01 8.33698125E-02
2.29422152E-01 1.07855306E+01 8.68994939E-02
2.29997693E-01 1.07088788E+01 8.32118054E-02
2.30573228E-01 1.09249758E+01 8.69074637E-02
2.31148755E-01 1.05738715E+01 8.45119108E-02
2.31724276E-01 1.08125999E+01 8.25669424E-02
2.32299790E-01 1.05638685E+01 8.27358607E-02
2.32875297E-01 1.07536111E+01 8.64241803E-02
2.33450798E-01 1.07681205E+01 8.50046220E-02
2.34026291E-01 1.08087295E+01 8.41355705E-02
2.34601778E-01 1.08634785E+01 8.34624762E-02
2.35177258E-01 1.06571602E+01 8.22427952E-02
2.35752731E-01 1.06624090E+01 8.17394360E-02
2.36328197E-01 1.07021123E+01 8.33842856E-02
2.36903656E-01 1.08162797E+01 8.38983950E-02
2.37479108E-01 1.08350969E+01 8.56577824E-02
2.38054554E-01 1.06774758E+01 8.42276803E-02
2.38629992E-01 1.06137094E+01 8.31031114E-02
2.39205423E-01 1.06731886E+01 8.31948549E-02
2.39780847E-01 1.06880702E+01 8.48262625E-02
2.40356265E-01 1.07500922E+01 8.28032861E-02
2.40931675E-01 1.08001456E+01 8.21790382E-02
2.41507078E-01 1.09116124E+01 8.45680903E-02
2.42082474E-01 1.07929994E+01 8.61060302E-02
2.42657863E-01 1.06434446E+01 8.57269453E-02
2.43233245E-01 1.08786966E+01 8.22620386E-02
2.43808620E-01 1.08441972E+01 7.41008684E-02
2.44383987E-01 1.07271185E+01 7.58133690E-02
2.44959348E-01 1.07138180E+01 7.96651574E-02
2.45534701E-01 1.07549810E+01 8.13866316E-02
2.46110047E-01 1.06459899E+01 8.13211126E-02
2.46685386E-01 1.06718530E+01 7.99183853E-02
2.47260718E-01 1.06769546E+01 7.90475136E-02
2.47836042E-01 1.05950393E+01 8.05781178E-02
2.48411360E-01 1.07465627E+01 7.96905458E-02
2.48986670E-01 1.06820395E+01 7.81960884E-02
2.49561972E-01 1.06432883E+01 8.28477501E-02
2.50137268E-01 1.06309254E+01 8.17389666E-02
2.50712556E-01 1.06008043E+01 8.00890640E-02
2.51287836E-01 1.06583084E+01 8.52626103E-02
2.51863110E-01 1.07854612E+01 8.38290828E-02
2.52438375E-01 1.06068300E+01 8.30329680E-02
2.53013634E-01 1.05792608E+01 8.40015516E-02
2.53588885E-01 1.06643134E+01 8.42729202E-02
2.54164129E-01 1.07089035E+01 8.59208554E-02
2.54739365E-01 1.05995519E+01 8.54147601E-02
2.55314594E-01 1.06775758E+01 8.25483340E-02
2.55889815E-01 1.07277934E+01 8.35406383E-02
2.56465029E-01 1.07428229E+01 8.49653744E-02
2.57040236E-01 1.05614144E+01 8.26475511E-02
2.57615435E-01 1.05805961E+01 8.44440368E-02
2.58190626E-01 1.07132725E+01 8.50790818E-02
2.58765810E-01 1.08157198E+01 8.32419785E-02
2.59340986E-01 1.07447226E+01 8.57339079E-02
2.59916154E-01 1.07764624E+01 8.42965954E-02
2.60491315E-01 1.07785530E+01 8.53390738E-02
2.61066469E-01 1.05426444E+01 8.42042809E-02
2.61641614E-01 1.07185994E+01 8.30886962E-02
2.62216753E-01 1.06574764E+01 8.25020966E-02
2.62791883E-01 1.07614991E+01 8.24301780E-02
2.63367006E-01 1.07211778E+01 8.34694697E-02
2.63942121E-01 1.07356510E+01 8.29150112E-02
2.64517228E-01 1.05733758E+01 8.19532132E-02
2.65092328E-01 1.07135387E+01 8.17901667E-02
2.65667419E-01 1.07052067E+01 8.39966070E-02
2.66242503E-01 1.06801895E+01 8.30581199E-02
2.66817580E-01 1.06517156E+01 8.55792720E-02
2.67392648E-01 1.06983886E+01 8.21137790E-02
2.67967709E-01 1.07164859E+01 8.33828905E-02
2.68542761E-01 1.06389567E+01 8.24214133E-02
2.69117806E-01 1.08338349E+01 8.37646358E-02
2.69692843E-01 1.05419410E+01 8.36290387E-02
2.70267872E-01 1.06601667E+01 8.27415068E-02
2.70842894E-01 1.06267663E+01 8.30800416E-02
2.71417907E-01 1.05792380E+01 8.29754864E-02
2.71992912E-01 1.04898305E+01 8.20974687E-02
2.72567910E-01 1.07115838E+01 8.29741739E-02
2.73142899E-01 1.06737628E+01 8.11253832E-02
2.73717881E-01 1.07492742E+01 8.55200817E-02
2.74292854E-01 1.06018418E+01 8.38968717E-02
2.74867820E-01 1.05651722E+01 8.32295801E-02
2.75442777E-01 1.07083887E+01 8.13223590E-02
2.76017726E-01 1.07328623E+01 8.51088098E-02
2.76592668E-01 1.05203801E+01 8.17826534E-02
2.77167601E-01 1.07724105E+01 8.46307314E-02
2.77742526E-01 1.08148302E+01 8.38319514E-02
2.78317443E-01 1.12338943E+01 9.26468097E-02
